params,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.63108244538,0.334996730089,0.0454026893984,0.0696355925948,3,log2,4,53,202,0.10000000000000001,490,41,0.0567818463713,0.0667597303544,0.0423040941549,0.0696314982434,0.0415975774782,0.0720547635649,0.0481585062911,0.0688109999743,0.0592875021703,0.0683912633799,0.062733493404,0.0675970905071,-0.00670736765013,0.07818981648,0.0588726625479,0.0656495782546,0.0599427010065,0.0115798409844,0.0210390852486,0.00370084186564
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.46588858962,0.299710959196,0.0442430160384,0.0609004668941,3,log2,4,53,202,0.20000000000000001,450,81,0.0517077395681,0.0581352761333,0.0442593413733,0.0606841908847,0.0403208805084,0.063032501103,0.0465836361685,0.0610698819146,0.0581017256778,0.0594220517965,0.065251802293,0.059351496929,-0.00263199829597,0.0685275633477,0.0501461415697,0.0569807730438,0.0275287597838,0.00734035497491,0.0191528018026,0.00336134173211
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.58686637878,0.332064956427,0.0442842569183,0.0608865329194,3,log2,4,53,202,0.20000000000000001,490,65,0.0516531650214,0.0580347060188,0.0440899322258,0.0604665865032,0.0402682812259,0.0630128013777,0.0468716482963,0.0610692834862,0.0580128595877,0.0593916672815,0.0651796777311,0.0592584330128,-0.00217571678973,0.0687605857129,0.050171343613,0.0570981999622,0.0386381842766,0.00481859512407,0.0190002811974,0.00342967187863
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.46849277616,0.29848113656,0.0453219175176,0.0697366511342,3,log2,4,53,182,0.10000000000000001,450,49,0.056311653925,0.0669166774356,0.0415622392572,0.0696459458107,0.0409622295249,0.0721727379345,0.0491334384009,0.0689177881647,0.0599412911731,0.0687841985437,0.0630149584244,0.0678136570222,-0.00686709223388,0.0780150810552,0.058320670385,0.0656271231068,0.0457688345449,0.00833454252107,0.021147940821,0.00361578534751
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.56819623709,0.338084250689,0.0454735045908,0.0697951019422,3,log2,4,53,182,0.10000000000000001,490,33,0.0563124863115,0.0669793494018,0.0422628150284,0.0696779368015,0.0413689982422,0.0723648704686,0.0489395563882,0.0689532979325,0.0598629636214,0.068668006319,0.0629491017838,0.0677490367606,-0.00668449617678,0.0782232220256,0.058581360805,0.0657450958283,0.013125300594,0.0148330538814,0.0210693982395,0.00367673461175
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.48169273138,0.306884884834,0.044119888521,0.0608247722117,3,log2,4,53,182,0.20000000000000001,450,113,0.0516376857562,0.0582809843008,0.0441545867092,0.0605618128729,0.0402475232974,0.0630045430361,0.0465321465508,0.0609361092128,0.057996299919,0.0596102714631,0.064924084068,0.0590502257195,-0.00277216430922,0.0683093964513,0.0500340567539,0.0568448346375,0.0211120510506,0.00468147455157,0.0191345110852,0.00331261474799
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.57767426968,0.33285009861,0.0442385114352,0.0608629389254,3,log2,4,53,182,0.20000000000000001,490,97,0.0516701618719,0.0581930505429,0.0441096926797,0.0604369903116,0.0402978651722,0.063179377754,0.0468494223425,0.060961019481,0.0580506008437,0.0595916348417,0.0649855303741,0.058995224061,-0.00227853511634,0.0685869716964,0.0500196738931,0.0569592427145,0.0142273373148,0.00485657407303,0.0190022571344,0.00340384606145
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.48045226932,0.300191909075,0.0495017699528,0.0776561338798,3,log2,5,41,202,0.10000000000000001,450,9,0.0635905598921,0.0745554065311,0.0452920369384,0.077643511305,0.0453127921204,0.0803419647672,0.0514181969382,0.0771078977786,0.0616712931815,0.0770709291872,0.069919732721,0.0753794177361,-0.00374417289594,0.0859459663437,0.0623517408669,0.0732039773893,0.0330478401715,0.00354987728803,0.0217727410564,0.00372823417358
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.59961283207,0.33979973197,0.0495886162426,0.0775975974251,3,log2,5,41,202,0.10000000000000001,490,5,0.0632858923104,0.0744537279832,0.0457022844078,0.0775918231676,0.045487402537,0.0803171652511,0.0513710871301,0.0769273582821,0.0614125653413,0.0769211051513,0.0700455857377,0.0752797996014,-0.00355126960769,0.0862045433803,0.0627555171599,0.0730852565839,0.0154957778331,0.0168993670995,0.0217023849083,0.00384056937787
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.45460566878,0.305883765221,0.0442430160384,0.0609004668941,3,log2,5,41,202,0.20000000000000001,450,81,0.0517077395681,0.0581352761333,0.0442593413733,0.0606841908847,0.0403208805084,0.063032501103,0.0465836361685,0.0610698819146,0.0581017256778,0.0594220517965,0.065251802293,0.059351496929,-0.00263199829597,0.0685275633477,0.0501461415697,0.0569807730438,0.0287408974325,0.011282117388,0.0191528018026,0.00336134173211
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.5764811039,0.340016931295,0.0442842569183,0.0608865329194,3,log2,5,41,202,0.20000000000000001,490,65,0.0516531650214,0.0580347060188,0.0440899322258,0.0604665865032,0.0402682812259,0.0630128013777,0.0468716482963,0.0610692834862,0.0580128595877,0.0593916672815,0.0651796777311,0.0592584330128,-0.00217571678973,0.0687605857129,0.050171343613,0.0570981999622,0.0299897306241,0.0138489264817,0.0190002811974,0.00342967187863
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.53552168608,0.303100347519,0.0494616176822,0.0779085775373,3,log2,5,41,182,0.10000000000000001,450,13,0.0633629275683,0.0749536408867,0.0454198980314,0.077880364568,0.0448524051254,0.0806076538667,0.0518453210375,0.0771929721464,0.062002781653,0.0771347954337,0.0696874607873,0.07568170072,-0.00412639918619,0.0862091696323,0.0624455258974,0.0736083230446,0.0628408462701,0.00669622811435,0.021888128513,0.00369931222697
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.60743185878,0.334445238113,0.049683548022,0.0778858460459,3,log2,5,41,182,0.10000000000000001,490,1,0.0632474820705,0.0749228099377,0.0463244681522,0.0779028531717,0.0451405308739,0.0806776568149,0.0519221225961,0.0771297387869,0.0618398119502,0.0769143457285,0.069880552993,0.0755756920004,-0.00393727697627,0.0864712403886,0.0628484127146,0.0734924315388,0.0212852503813,0.00513182838866,0.0218364374701,0.00381506044202
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.46248218417,0.303786575794,0.044119888521,0.0608247722117,3,log2,5,41,182,0.20000000000000001,450,113,0.0516376857562,0.0582809843008,0.0441545867092,0.0605618128729,0.0402475232974,0.0630045430361,0.0465321465508,0.0609361092128,0.057996299919,0.0596102714631,0.064924084068,0.0590502257195,-0.00277216430922,0.0683093964513,0.0500340567539,0.0568448346375,0.0386862270743,0.00846573742645,0.0191345110852,0.00331261474799
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.60968711972,0.328118771315,0.0442385114352,0.0608629389254,3,log2,5,41,182,0.20000000000000001,490,97,0.0516701618719,0.0581930505429,0.0441096926797,0.0604369903116,0.0402978651722,0.063179377754,0.0468494223425,0.060961019481,0.0580506008437,0.0595916348417,0.0649855303741,0.058995224061,-0.00227853511634,0.0685869716964,0.0500196738931,0.0569592427145,0.037029708549,0.00385847531906,0.0190022571344,0.00340384606145
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.47665444016,0.307905584574,0.0495017699528,0.0776561338798,3,log2,5,53,202,0.10000000000000001,450,9,0.0635905598921,0.0745554065311,0.0452920369384,0.077643511305,0.0453127921204,0.0803419647672,0.0514181969382,0.0771078977786,0.0616712931815,0.0770709291872,0.069919732721,0.0753794177361,-0.00374417289594,0.0859459663437,0.0623517408669,0.0732039773893,0.0169899483974,0.0177183459734,0.0217727410564,0.00372823417358
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.59346374869,0.325949549675,0.0495886162426,0.0775975974251,3,log2,5,53,202,0.10000000000000001,490,5,0.0632858923104,0.0744537279832,0.0457022844078,0.0775918231676,0.045487402537,0.0803171652511,0.0513710871301,0.0769273582821,0.0614125653413,0.0769211051513,0.0700455857377,0.0752797996014,-0.00355126960769,0.0862045433803,0.0627555171599,0.0730852565839,0.0186469035007,0.0128405858872,0.0217023849083,0.00384056937787
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.44505748153,0.309938728809,0.0442430160384,0.0609004668941,3,log2,5,53,202,0.20000000000000001,450,81,0.0517077395681,0.0581352761333,0.0442593413733,0.0606841908847,0.0403208805084,0.063032501103,0.0465836361685,0.0610698819146,0.0581017256778,0.0594220517965,0.065251802293,0.059351496929,-0.00263199829597,0.0685275633477,0.0501461415697,0.0569807730438,0.0201845749427,0.0168283268885,0.0191528018026,0.00336134173211
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.58396694064,0.337534785271,0.0442842569183,0.0608865329194,3,log2,5,53,202,0.20000000000000001,490,65,0.0516531650214,0.0580347060188,0.0440899322258,0.0604665865032,0.0402682812259,0.0630128013777,0.0468716482963,0.0610692834862,0.0580128595877,0.0593916672815,0.0651796777311,0.0592584330128,-0.00217571678973,0.0687605857129,0.050171343613,0.0570981999622,0.023857824572,0.0146038434749,0.0190002811974,0.00342967187863
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.48048222065,0.304351747036,0.0494616176822,0.0779085775373,3,log2,5,53,182,0.10000000000000001,450,13,0.0633629275683,0.0749536408867,0.0454198980314,0.077880364568,0.0448524051254,0.0806076538667,0.0518453210375,0.0771929721464,0.062002781653,0.0771347954337,0.0696874607873,0.07568170072,-0.00412639918619,0.0862091696323,0.0624455258974,0.0736083230446,0.02215036608,0.00581887409286,0.021888128513,0.00369931222697
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.59316819906,0.335726380348,0.049683548022,0.0778858460459,3,log2,5,53,182,0.10000000000000001,490,1,0.0632474820705,0.0749228099377,0.0463244681522,0.0779028531717,0.0451405308739,0.0806776568149,0.0519221225961,0.0771297387869,0.0618398119502,0.0769143457285,0.069880552993,0.0755756920004,-0.00393727697627,0.0864712403886,0.0628484127146,0.0734924315388,0.0186972505592,0.0134223835248,0.0218364374701,0.00381506044202
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.45443892479,0.307741105556,0.044119888521,0.0608247722117,3,log2,5,53,182,0.20000000000000001,450,113,0.0516376857562,0.0582809843008,0.0441545867092,0.0605618128729,0.0402475232974,0.0630045430361,0.0465321465508,0.0609361092128,0.057996299919,0.0596102714631,0.064924084068,0.0590502257195,-0.00277216430922,0.0683093964513,0.0500340567539,0.0568448346375,0.0134828051396,0.0147426353869,0.0191345110852,0.00331261474799
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 3}",1.60007470846,0.332740932703,0.0442385114352,0.0608629389254,3,log2,5,53,182,0.20000000000000001,490,97,0.0516701618719,0.0581930505429,0.0441096926797,0.0604369903116,0.0402978651722,0.063179377754,0.0468494223425,0.060961019481,0.0580506008437,0.0595916348417,0.0649855303741,0.058995224061,-0.00227853511634,0.0685869716964,0.0500196738931,0.0569592427145,0.0196958450379,0.00904930915645,0.0190022571344,0.00340384606145
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.45206972957,0.308401107788,0.0452994161972,0.0695726982039,2,sqrt,4,41,202,0.10000000000000001,450,57,0.0567896970713,0.0667140271813,0.041751652565,0.0696097412079,0.041243963759,0.0718895345464,0.0483124205718,0.0688199983059,0.0594937735755,0.0684006199417,0.0629057660318,0.0676668774476,-0.00693450048278,0.0779584115563,0.058638080223,0.0655223754443,0.0219209204898,0.0162502550249,0.0211478255738,0.00363728750355
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.56832325459,0.339309990406,0.0454026893984,0.0696355925948,2,sqrt,4,41,202,0.10000000000000001,490,41,0.0567818463713,0.0667597303544,0.0423040941549,0.0696314982434,0.0415975774782,0.0720547635649,0.0481585062911,0.0688109999743,0.0592875021703,0.0683912633799,0.062733493404,0.0675970905071,-0.00670736765013,0.07818981648,0.0588726625479,0.0656495782546,0.0143694217047,0.0168474193085,0.0210390852486,0.00370084186564
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.4429090023,0.3036891222,0.0442430160384,0.0609004668941,2,sqrt,4,41,202,0.20000000000000001,450,81,0.0517077395681,0.0581352761333,0.0442593413733,0.0606841908847,0.0403208805084,0.063032501103,0.0465836361685,0.0610698819146,0.0581017256778,0.0594220517965,0.065251802293,0.059351496929,-0.00263199829597,0.0685275633477,0.0501461415697,0.0569807730438,0.0277541774484,0.00393517160485,0.0191528018026,0.00336134173211
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.57884845138,0.333929657936,0.0442842569183,0.0608865329194,2,sqrt,4,41,202,0.20000000000000001,490,65,0.0516531650214,0.0580347060188,0.0440899322258,0.0604665865032,0.0402682812259,0.0630128013777,0.0468716482963,0.0610692834862,0.0580128595877,0.0593916672815,0.0651796777311,0.0592584330128,-0.00217571678973,0.0687605857129,0.050171343613,0.0570981999622,0.0184097535768,0.00460709434684,0.0190002811974,0.00342967187863
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.46981936693,0.305929362774,0.0453219175176,0.0697366511342,2,sqrt,4,41,182,0.10000000000000001,450,49,0.056311653925,0.0669166774356,0.0415622392572,0.0696459458107,0.0409622295249,0.0721727379345,0.0491334384009,0.0689177881647,0.0599412911731,0.0687841985437,0.0630149584244,0.0678136570222,-0.00686709223388,0.0780150810552,0.058320670385,0.0656271231068,0.054589467407,0.0163790662389,0.021147940821,0.00361578534751
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.5791631043,0.333815038204,0.0454735045908,0.0697951019422,2,sqrt,4,41,182,0.10000000000000001,490,33,0.0563124863115,0.0669793494018,0.0422628150284,0.0696779368015,0.0413689982422,0.0723648704686,0.0489395563882,0.0689532979325,0.0598629636214,0.068668006319,0.0629491017838,0.0677490367606,-0.00668449617678,0.0782232220256,0.058581360805,0.0657450958283,0.0249119062106,0.0141335527243,0.0210693982395,0.00367673461175
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.4355969727,0.30792504549,0.044119888521,0.0608247722117,2,sqrt,4,41,182,0.20000000000000001,450,113,0.0516376857562,0.0582809843008,0.0441545867092,0.0605618128729,0.0402475232974,0.0630045430361,0.0465321465508,0.0609361092128,0.057996299919,0.0596102714631,0.064924084068,0.0590502257195,-0.00277216430922,0.0683093964513,0.0500340567539,0.0568448346375,0.0160283800778,0.0185539515605,0.0191345110852,0.00331261474799
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.567158252,0.328841269016,0.0442385114352,0.0608629389254,2,sqrt,4,41,182,0.20000000000000001,490,97,0.0516701618719,0.0581930505429,0.0441096926797,0.0604369903116,0.0402978651722,0.063179377754,0.0468494223425,0.060961019481,0.0580506008437,0.0595916348417,0.0649855303741,0.058995224061,-0.00227853511634,0.0685869716964,0.0500196738931,0.0569592427145,0.0229641973199,0.01056404691,0.0190022571344,0.00340384606145
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.4397328794,0.300970852375,0.0452994161972,0.0695726982039,2,sqrt,4,53,202,0.10000000000000001,450,57,0.0567896970713,0.0667140271813,0.041751652565,0.0696097412079,0.041243963759,0.0718895345464,0.0483124205718,0.0688199983059,0.0594937735755,0.0684006199417,0.0629057660318,0.0676668774476,-0.00693450048278,0.0779584115563,0.058638080223,0.0655223754443,0.0193573212213,0.0113085158714,0.0211478255738,0.00363728750355
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.57126533985,0.332169622183,0.0454026893984,0.0696355925948,2,sqrt,4,53,202,0.10000000000000001,490,41,0.0567818463713,0.0667597303544,0.0423040941549,0.0696314982434,0.0415975774782,0.0720547635649,0.0481585062911,0.0688109999743,0.0592875021703,0.0683912633799,0.062733493404,0.0675970905071,-0.00670736765013,0.07818981648,0.0588726625479,0.0656495782546,0.0248305518855,0.00551370115892,0.0210390852486,0.00370084186564
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.44742259383,0.299635529518,0.0442430160384,0.0609004668941,2,sqrt,4,53,202,0.20000000000000001,450,81,0.0517077395681,0.0581352761333,0.0442593413733,0.0606841908847,0.0403208805084,0.063032501103,0.0465836361685,0.0610698819146,0.0581017256778,0.0594220517965,0.065251802293,0.059351496929,-0.00263199829597,0.0685275633477,0.0501461415697,0.0569807730438,0.0252588169587,0.00650401664256,0.0191528018026,0.00336134173211
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.58334362507,0.33354601264,0.0442842569183,0.0608865329194,2,sqrt,4,53,202,0.20000000000000001,490,65,0.0516531650214,0.0580347060188,0.0440899322258,0.0604665865032,0.0402682812259,0.0630128013777,0.0468716482963,0.0610692834862,0.0580128595877,0.0593916672815,0.0651796777311,0.0592584330128,-0.00217571678973,0.0687605857129,0.050171343613,0.0570981999622,0.0215081830149,0.00774095806466,0.0190002811974,0.00342967187863
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.44643908739,0.311022520065,0.0453219175176,0.0697366511342,2,sqrt,4,53,182,0.10000000000000001,450,49,0.056311653925,0.0669166774356,0.0415622392572,0.0696459458107,0.0409622295249,0.0721727379345,0.0491334384009,0.0689177881647,0.0599412911731,0.0687841985437,0.0630149584244,0.0678136570222,-0.00686709223388,0.0780150810552,0.058320670385,0.0656271231068,0.0236067413933,0.0183017498174,0.021147940821,0.00361578534751
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.56606006622,0.32847699523,0.0454735045908,0.0697951019422,2,sqrt,4,53,182,0.10000000000000001,490,33,0.0563124863115,0.0669793494018,0.0422628150284,0.0696779368015,0.0413689982422,0.0723648704686,0.0489395563882,0.0689532979325,0.0598629636214,0.068668006319,0.0629491017838,0.0677490367606,-0.00668449617678,0.0782232220256,0.058581360805,0.0657450958283,0.0208615449015,0.00897069619993,0.0210693982395,0.00367673461175
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.45346784592,0.318170189857,0.044119888521,0.0608247722117,2,sqrt,4,53,182,0.20000000000000001,450,113,0.0516376857562,0.0582809843008,0.0441545867092,0.0605618128729,0.0402475232974,0.0630045430361,0.0465321465508,0.0609361092128,0.057996299919,0.0596102714631,0.064924084068,0.0590502257195,-0.00277216430922,0.0683093964513,0.0500340567539,0.0568448346375,0.030072101293,0.0333405351133,0.0191345110852,0.00331261474799
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.56492435932,0.322793722153,0.0442385114352,0.0608629389254,2,sqrt,4,53,182,0.20000000000000001,490,97,0.0516701618719,0.0581930505429,0.0441096926797,0.0604369903116,0.0402978651722,0.063179377754,0.0468494223425,0.060961019481,0.0580506008437,0.0595916348417,0.0649855303741,0.058995224061,-0.00227853511634,0.0685869716964,0.0500196738931,0.0569592427145,0.0153041570983,0.00754878002003,0.0190022571344,0.00340384606145
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.46072667837,0.295300066471,0.0477761659434,0.075019455962,2,sqrt,5,41,202,0.10000000000000001,450,29,0.0609394936795,0.0718214781539,0.0433381082949,0.0750063567396,0.0433075319944,0.0776751151901,0.0499284950472,0.0744937829423,0.0611600062339,0.0738703470381,0.0663580176552,0.0731251747226,-0.00476115711312,0.0832463722427,0.0617459942814,0.0709170206669,0.0379893977724,0.00979445475055,0.0214684124636,0.00365679113573
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.59627142549,0.33354383707,0.0478906894945,0.0750140441916,2,sqrt,5,41,202,0.10000000000000001,490,25,0.0607419790689,0.0718260675778,0.0438397249246,0.0749640381784,0.0435879868132,0.0777037314773,0.0499068005812,0.0744079335992,0.0609970551646,0.0738354930645,0.0663576378668,0.0730503948328,-0.00455743009922,0.0834440125394,0.0620603694379,0.0708806822638,0.0379657943532,0.00716137212823,0.0213844248365,0.00372762377346
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.44796001911,0.304567933083,0.0442430160384,0.0609004668941,2,sqrt,5,41,202,0.20000000000000001,450,81,0.0517077395681,0.0581352761333,0.0442593413733,0.0606841908847,0.0403208805084,0.063032501103,0.0465836361685,0.0610698819146,0.0581017256778,0.0594220517965,0.065251802293,0.059351496929,-0.00263199829597,0.0685275633477,0.0501461415697,0.0569807730438,0.0318302144756,0.0159781107612,0.0191528018026,0.00336134173211
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.56986904144,0.327539950609,0.0442842569183,0.0608865329194,2,sqrt,5,41,202,0.20000000000000001,490,65,0.0516531650214,0.0580347060188,0.0440899322258,0.0604665865032,0.0402682812259,0.0630128013777,0.0468716482963,0.0610692834862,0.0580128595877,0.0593916672815,0.0651796777311,0.0592584330128,-0.00217571678973,0.0687605857129,0.050171343613,0.0570981999622,0.0213981822922,0.00986013175434,0.0190002811974,0.00342967187863
