params,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
"{'max_leaf_nodes': 7, 'min_samples_leaf': 33, 'n_estimators': 250, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 1}",0.758800715208,0.151269197464,0.00884079054428,0.0210530593275,1,log2,7,33,202,0.20000000000000001,250,49,0.00881932429316,0.0220006989511,0.0215636588434,0.0184649465689,0.0134259182458,0.0205040306419,0.0036702852905,0.0212074688728,-0.00336235328398,0.0223616081067,0.000889686866733,0.0224354585472,0.0152768857489,0.0204413236891,0.0104429183497,0.0210089392424,0.033455484582,0.00904537195391,0.00763017253366,0.00122071279874
"{'max_leaf_nodes': 7, 'min_samples_leaf': 33, 'n_estimators': 170, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 1}",0.511963218451,0.102052509785,0.00953297721049,0.0261706938398,1,log2,7,33,202,0.10000000000000001,170,41,0.00928130913934,0.0265998787695,0.0231906488117,0.0228616354328,0.00840106472029,0.025828404187,0.0088603059692,0.0262907750261,0.00151947264619,0.0274309004743,0.00284444203359,0.0281740211961,0.0126886764166,0.0254898694988,0.00947789794694,0.0266900661339,0.0184881766546,0.00549081332787,0.00619720977829,0.00148325484847
"{'max_leaf_nodes': 7, 'min_samples_leaf': 33, 'n_estimators': 250, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 1}",0.746697694063,0.155528783798,0.00958072772897,0.026394780384,1,log2,7,33,202,0.10000000000000001,250,33,0.00841714267574,0.0270538687278,0.0233030891016,0.0234592252008,0.00881531408512,0.0258085261178,0.00868310897669,0.0264603766626,0.00207192280729,0.0274512491518,0.0023949484218,0.0281521435957,0.013121730215,0.0259351426652,0.00983856554858,0.0268377109504,0.0222266091947,0.00876329904823,0.0062417091393,0.00132343231075
"{'max_leaf_nodes': 7, 'min_samples_leaf': 49, 'n_estimators': 170, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 1}",0.736102372408,0.209503173828,0.00854777551268,0.0207204161641,1,log2,7,49,182,0.20000000000000001,170,57,0.00939349886001,0.0215649354105,0.0213744050875,0.0178881507162,0.0125417004341,0.0201566011767,0.00362606825314,0.0207628697383,-0.00493293879092,0.0221602320628,0.00109699251845,0.0222933034197,0.0149781419048,0.0197798717647,0.0103043358344,0.0211573650239,0.394200941818,0.245677637134,0.00780297422717,0.00135449354858
"{'max_leaf_nodes': 7, 'min_samples_leaf': 49, 'n_estimators': 250, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 1}",0.909544348717,0.215817660093,0.00884079054428,0.0210530593275,1,log2,7,49,182,0.20000000000000001,250,49,0.00881932429316,0.0220006989511,0.0215636588434,0.0184649465689,0.0134259182458,0.0205040306419,0.0036702852905,0.0212074688728,-0.00336235328398,0.0223616081067,0.000889686866733,0.0224354585472,0.0152768857489,0.0204413236891,0.0104429183497,0.0210089392424,0.0775646873514,0.0846845655672,0.00763017253366,0.00122071279874
"{'max_leaf_nodes': 7, 'min_samples_leaf': 49, 'n_estimators': 170, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 1}",0.777492016554,0.182938218117,0.00952674530675,0.0261789955432,1,log2,7,49,182,0.10000000000000001,170,45,0.00929820370599,0.0266750787984,0.0233124626077,0.0229335000972,0.0084488423451,0.0258003714337,0.00886049227678,0.0263098435311,0.001324184358,0.0273872271715,0.00280320279687,0.0281460076806,0.0126886764166,0.0254898694988,0.00947789794694,0.0266900661339,0.387780654766,0.0952159277686,0.0062668994035,0.00145794654258
"{'max_leaf_nodes': 7, 'min_samples_leaf': 49, 'n_estimators': 250, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 1}",1.03854653239,0.176865696907,0.00957550912415,0.0264127212299,1,log2,7,49,182,0.10000000000000001,250,37,0.00842665900138,0.0271032049976,0.0233665025106,0.0234998860345,0.00881371306402,0.0258091902473,0.00868487064214,0.0264759559381,0.00194084319662,0.0274219548873,0.00235304729939,0.0281614569887,0.0131798717304,0.0259924097956,0.00983856554858,0.0268377109504,0.499805077082,0.0575758078726,0.00628885554422,0.00131165602761
"{'max_leaf_nodes': 7, 'min_samples_leaf': 49, 'n_estimators': 170, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 1}",0.500027775764,0.112186998129,0.00854777551268,0.0207204161641,1,log2,7,49,202,0.20000000000000001,170,57,0.00939349886001,0.0215649354105,0.0213744050875,0.0178881507162,0.0125417004341,0.0201566011767,0.00362606825314,0.0207628697383,-0.00493293879092,0.0221602320628,0.00109699251845,0.0222933034197,0.0149781419048,0.0197798717647,0.0103043358344,0.0211573650239,0.0190973052996,0.0149976704473,0.00780297422717,0.00135449354858
"{'max_leaf_nodes': 7, 'min_samples_leaf': 49, 'n_estimators': 250, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 1}",0.725821077824,0.143514484167,0.00884079054428,0.0210530593275,1,log2,7,49,202,0.20000000000000001,250,49,0.00881932429316,0.0220006989511,0.0215636588434,0.0184649465689,0.0134259182458,0.0205040306419,0.0036702852905,0.0212074688728,-0.00336235328398,0.0223616081067,0.000889686866733,0.0224354585472,0.0152768857489,0.0204413236891,0.0104429183497,0.0210089392424,0.0323138062203,0.00586461173975,0.00763017253366,0.00122071279874
"{'max_leaf_nodes': 7, 'min_samples_leaf': 49, 'n_estimators': 170, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 1}",0.564317137003,0.116308242083,0.00953297721049,0.0261706938398,1,log2,7,49,202,0.10000000000000001,170,41,0.00928130913934,0.0265998787695,0.0231906488117,0.0228616354328,0.00840106472029,0.025828404187,0.0088603059692,0.0262907750261,0.00151947264619,0.0274309004743,0.00284444203359,0.0281740211961,0.0126886764166,0.0254898694988,0.00947789794694,0.0266900661339,0.0725244076498,0.0252369931857,0.00619720977829,0.00148325484847
