params,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_loss,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
{'loss': 'ls'},0.0188609957695,0.000439137220383,-0.211355965325,0.865407700626,ls,3,-0.0701498500248,0.865314762876,-0.126927206686,0.872699786408,-0.310548222491,0.850288974101,-1.17357759268,0.872235462927,-0.153417482228,0.866386416512,0.0126063605729,0.84789381763,0.0321094422489,0.871783030699,0.0990568286847,0.876659353856,0.000572007944545,7.49506485544e-05,0.382740846548,0.0100207029355
{'loss': 'lad'},0.0281522274017,0.000475257635117,-0.0206522293658,0.311476565988,lad,1,0.0680878456203,0.290460242794,0.207501149062,0.297478009475,-0.0368087978118,0.324690102034,-0.22150304724,0.342021235273,-0.146025075214,0.338712093749,-0.165769955986,0.291381254287,0.0728396950035,0.304037728232,0.0564603516391,0.303031862061,0.000858302248836,0.000139415757861,0.137838422559,0.0194212018101
{'loss': 'huber'},0.048281878233,0.000477850437164,-0.195165674551,0.797486837203,huber,2,-0.074681632702,0.816466390451,-0.0412762806427,0.783689309432,-0.180363944358,0.812718014804,-1.08802666001,0.819024863844,-0.352884403494,0.80073390478,0.105182187648,0.742051994858,-0.0161636541167,0.786780111375,0.0868889912637,0.81843010808,0.00116976090243,5.44459964554e-05,0.364399981833,0.0247065030495
{'loss': 'quantile'},0.0297779142857,0.000452369451523,-1.32115320579,-0.396505003089,quantile,4,-0.929243685358,-0.440266050791,-0.693905325908,-0.452934843613,-0.376325711507,-0.453832543571,-3.4670682072,-0.534417718768,-0.431741275068,-0.0431177451939,-2.86306435104,-0.476364969929,-1.38411511019,-0.377971386579,-0.423761980072,-0.393134766264,0.00135797445685,6.57916422727e-05,1.11929117849,0.140987917046
